C1,C2,C3,C4,C5,C6,C7,C9,C10,C11,C12,C14,C15,C16,C17,C18,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C34,C35,C37,C38,C39,C40,C41,C42,C43,C45,M1,M2,M3,M4,M5,M6,M7
0.6468517528824927,0.5637229836511333,0.6583136798644894,0.6149652432205539,0.7105874844880997,0.6284728968086511,0.5373440322250292,0.637346612674411,0.4279440291961717,0.23009723725574346,0.5424845774133675,0.640444041059644,0.5628461231084594,0.45753185468535895,0.6068129975569754,0.6424037384368824,0.4518337216434296,0.4721333443112111,0.19591048234969693,0.5552369076118555,0.38461386229609273,0.5797528667292406,0.6017564938218901,0.6019282872997853,0.3136613462889904,0.5775889844076739,0.3716518901594549,0.3259863891584903,0.5995805154746651,0.26891908949862636,0.2975623679152493,0.37080196901640483,0.33408496469476767,0.5045685240904726,0.2530487808315102,0.5894174730811547,0.182612702430793,0.6641454280037045,0.45624630634602054,0.6639749461060261,0.441194473050042,0.6329413303413016,0.32579961685185715,0.5390010908687921,0.5120913758750442,0.22688530816717206
0.6234442827571344,0.593951228652614,0.5771159400294362,0.48676900723559635,0.6797505690109316,0.6221816100442614,0.5955738904623146,0.4402276456962561,0.5604637766211885,0.25013509033300557,0.5531144566660169,0.5261547855528459,0.6051585055898173,0.4571842643801548,0.7193126240211946,0.5874043705980884,0.5317204296274346,0.4849910293570583,0.24223783807375004,0.6255122443111759,0.44661455171442044,0.5722230412244508,0.46701232186044,0.5564325480443935,0.4032462714097935,0.5934357768348378,0.35629640583244154,0.3270845784028591,0.6502607422257847,0.24217896971738323,0.47930158603688805,0.3846044964247465,0.3601781485452943,0.6556463307179333,0.2986235317256004,0.698423186853831,0.1688087296183805,0.5846428058270693,0.4876294541781873,0.6879052126381417,0.4175644200041484,0.6206393401102591,0.4017048836527591,0.5095103843681169,0.569055475418423,0.3232461975852525
0.6623849814967131,0.6087307716857421,0.3758958101174647,0.5463124946998934,0.6583677055632627,0.7122639674563206,0.6930363875479052,0.38026534609869805,0.51961720093049,0.29080286458553634,0.6198638866166761,0.4869766124991082,0.5510852836337885,0.412371656320289,0.8505930543821645,0.4813105694599024,0.5820639777345579,0.5746578489975613,0.24889104976323434,0.59334895870533,0.4851865746282725,0.6074875218141574,0.5121607715105476,0.6417692856438304,0.40640498970503686,0.5771880340405566,0.29350754758762065,0.31006740820476375,0.6550288368883684,0.2770914836816755,0.4745589283650085,0.44064826991152983,0.2889152571867139,0.4323169303877365,0.3639338369808242,0.7314539960338233,0.15094468363045785,0.5662809576791469,0.46323418043113074,0.6877313938751636,0.38655466511756154,0.5853586018566102,0.5117670215160995,0.5156641674648487,0.5205386854779366,0.3645127501677039
0.696371329768417,0.5747489321266007,0.46615073844396454,0.5506916256360338,0.6610139260390447,0.7728941536539956,0.6339565087819573,0.4433761919576736,0.5431611379191918,0.2730576807153908,0.6273290661221792,0.5299218922354969,0.6093342804239081,0.48353891825210565,0.8135030024924583,0.5330850952021863,0.5088756440075923,0.5284807855650036,0.20989014595354943,0.5292295274162206,0.4677132956368194,0.6385751093116832,0.49764220902676765,0.6321678530281387,0.3722874635126153,0.5469199358737747,0.2653214845069521,0.3052622910435253,0.6536694793555333,0.247483611997245,0.48909975587212456,0.4143085666545142,0.5120089312324504,0.4001407563736356,0.42450466503816314,0.7484381203390541,0.12351157190789613,0.6875700792567732,0.44372545579186523,0.7462628020515476,0.4572689511996457,0.5466189700577408,0.4883273003326309,0.5078357945413576,0.5534798889448515,0.2799323774268185
0.7104079801592099,0.5369864311779969,0.5912955645511146,0.49140474317273264,0.7394116157431283,0.7470975378898663,0.633491879526256,0.4979165419085988,0.5495297684041311,0.2800061986744381,0.6812185030283849,0.6397933841573399,0.678856944836378,0.6154008469415472,0.9216269565196431,0.5872286127283178,0.5181187136018535,0.5677841880050676,0.24371960977002038,0.47266173929793864,0.33029899363606036,0.6024183716646899,0.8466309814874522,0.8053724484252467,0.3957932791468364,0.5892495590175264,0.3253913600761352,0.33363611691771766,0.6867175437578137,0.28557065301523005,0.4361575487393722,0.43128727781250187,0.5134072739727632,0.4990337243635928,0.3704524680577707,0.7740545421114068,0.15632129398759084,0.7429471546278736,0.4554869993600415,0.6725611052420234,0.46111345161020756,0.4369826923268496,0.4182381714779638,0.593357761562712,0.5309939357620266,0.29750427463407064
0.6525283050384774,0.5081015028650023,0.49860941599473385,0.5194777731489635,0.7179915981625418,0.7183997056532404,0.7201488673310994,0.47866291336989186,0.4758507557681072,0.2969813052971402,0.7287657078439825,0.739935637590274,0.6603321179049618,0.46599679615958217,0.8504614202546636,0.5176535544217967,0.5386524772660216,0.540663741774538,0.24331882066805144,0.568502571638007,0.393186173237148,0.6544699122226803,0.7557008633613489,0.6746404398548593,0.4605064826783749,0.5946055298875904,0.3277825919799406,0.31498762146446924,0.5483730045111651,0.18609053732721959,0.6098403235261687,0.4276556944614237,0.637797597937767,0.5181883146524925,0.3862963354227392,0.6360458113138308,0.2070182844382797,0.694992900837957,0.45737321517083734,0.6367930649753661,0.4827755639332425,0.4791704684884544,0.4085669829881148,0.6483583369452518,0.4535092596551087,0.31100781118850046
0.6579453078016345,0.6924202680004202,0.4610901638198085,0.5508559097359891,0.6851926131264231,0.6532154286219848,0.7476081738042717,0.3708751792147226,0.521015994458067,0.31801798510555546,0.8059250142116817,0.5755655325694589,0.6363584980736228,0.525630087567728,0.8360690309966983,0.4932169677083273,0.6578645881482597,0.5720167631146595,0.29015004637630637,0.6588590216639263,0.406291995083971,0.6863400559916538,0.6755089906318985,0.8706359428186817,0.4921583016743812,0.5903888818639378,0.35761394008383224,0.3291840369375682,0.49955464027081875,0.14908326109869624,0.6968571377767513,0.6573552531466772,0.5700376234583511,0.4814860925348085,0.3842828998171941,0.5938032733097137,0.2233694100192599,0.6683232278815702,0.539346432975871,0.7028258368533307,0.5392284369490936,0.7213623535344861,0.4314552839248682,0.6268800506658923,0.48885320623553824,0.3854760965955232
0.6597337549032842,0.8539288746914067,0.30226575666979577,0.6808004986802952,0.6120269248529605,0.4640872486762355,0.6439174396112729,0.3018504130912489,0.47199780933594004,0.40838562413018553,0.6586615788212817,0.45207224004115365,0.7231819994581811,0.3703100381299701,0.9400418352412412,0.3706798950167084,0.7665320254646856,0.7389826028087585,0.223528926397062,0.7033741061907869,0.5444491432571322,0.7523395121777253,0.4976444291013156,0.9091069329961032,0.5613839635113749,0.5732029804253144,0.44915108120802916,0.390852894108583,0.5001567024787855,0.2811878146469895,0.7703542017039369,0.6753969735202787,0.6157200872896791,0.3985172061714676,0.6131845209791352,0.5364353848316963,0.22533696498672465,0.6196654682537256,0.4404248351684743,0.8078994406438101,0.5220771482489374,0.7527155953575085,0.6465511099752806,0.8066314913173348,0.5710447233605086,0.5381783203938848
0.5029583795145535,0.8176130449835346,0.23463105750588747,0.6085666576606295,0.595997407480465,0.4110544746569054,0.5410157479547848,0.3480377082257055,0.46752437330715346,0.3751395586453656,0.7367925245838127,0.31489768940872975,0.7464800619639469,0.17730436875843827,0.845273325752899,0.394448705598531,0.7519469362515715,0.7193994284911762,0.2439695871998404,0.879091162111477,0.6203265089544366,0.6712156192013745,0.3587588192795913,0.6824337484556505,0.5754629067623613,0.419118536126726,0.4823998463375774,0.3632475172643862,0.3024791292910233,0.1330197804889005,0.8194067777655428,0.4685482398334415,0.3631068762372123,0.23766781316954683,0.6625024951781192,0.6453151109242073,0.18534380375832998,0.532763260571536,0.4931697294591872,0.7644031301867754,0.3184703167848275,0.7182928233124698,0.6427407029213238,0.7988644279139944,0.5253681977198719,0.4871910646948307
0.5055299662864303,0.7805625618041502,0.30881625127313217,0.630753600205159,0.689506993023719,0.3849992665122544,0.5742201293138851,0.27792489234066375,0.37789549131453987,0.4312240989735754,0.8006538723185977,0.3728145735351305,0.6823757555790355,0.22519951183938802,0.8335552734758993,0.3574542546304109,0.5866653427544649,0.6876202989017904,0.27132257050277653,0.8318548537956441,0.6267646474232811,0.5884308623664553,0.28774120639552075,0.7222143756478028,0.48794672958369484,0.4415784360262236,0.551895430656357,0.4220271656175445,0.29795263589228904,0.11458435341897323,0.6489172512009194,0.48555241975416075,0.5543025348204422,0.22665274850713032,0.5548711804060465,0.5612203705462009,0.18393973319837356,0.5823880948759467,0.5561249794739778,0.7947807923952321,0.34545883208532824,0.6934396849742532,0.5758080944632497,0.7971108121036458,0.5150861349748527,0.3101220337899429
