M1,M2,M3,M4,M5,M6,M7,C1,C2,C3,C4,C5,C6,C7,C9,C10,C11,C12,C14,C15,C16,C17,C18,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C34,C35,C37,C38,C39,C40,C41,C42,C43,C45
0.52726490236214,0.5424845774133675,0.3685651123706817,0.3846138622960927,0.3716518901594549,0.637346612674411,0.5797528667292408,0.5628461231084594,0.32579961685185715,0.6284728968086513,0.504206230807967,0.1733409825022893,0.29637066329728895,0.4333725586252665,0.6427282005561943,0.47909854438174587,0.4009371488791053,0.4680759213449477,0.4610326865062277,0.15944573175788845,0.44119447305004195,0.4152606053348108,0.5995805154746653,0.39300954370960844,0.6583136798644894,0.6522800012301806,0.3136613462889904,0.3844941885504338,0.5045685240904727,0.29756236791524937,0.2268853081671721,0.37080196901640483,0.34280762483702165,0.5552369076118554,0.43596201751427727,0.2445825382021499,0.47213334431121107,0.6019282872997852,0.6149652432205539,0.5373440322250291,0.4986748241288603,0.2735696275245316,0.640444041059644,0.3029084504107762,0.22930551820052608,0.2300972372557435
0.5893631594965142,0.5531144566660169,0.3868938090022233,0.4466145517144203,0.3562964058324416,0.44022764569625605,0.572223041224451,0.6051585055898173,0.4017048836527591,0.6221816100442613,0.5822969184230461,0.13071754143226036,0.3443736564550699,0.29489763824247367,0.5652868911118336,0.5743688259789367,0.49366215787131323,0.3530219268403917,0.47453690232598206,0.16471675300539046,0.41756442000414834,0.45903127567447866,0.6502607422257847,0.4418236155261943,0.5771159400294362,0.5503770850657753,0.4032462714097935,0.3866411493243507,0.6556463307179334,0.4793015860368881,0.32324619758525264,0.3846044964247465,0.38550400229162823,0.6255122443111758,0.6134591876837883,0.2585705014848552,0.48499102935705823,0.5564325480443933,0.4867690072355963,0.5955738904623145,0.4819393332947744,0.19862484149611387,0.5261547855528459,0.3805158982254907,0.36302314432190497,0.2501350903330056
0.6291246367776664,0.619863886616676,0.44776966916985755,0.48518657462827247,0.29350754758762065,0.38026534609869805,0.6074875218141575,0.5510852836337886,0.5117670215160994,0.7122639674563204,0.6500488294579044,0.16060389206187406,0.5527692739168963,0.4702854577818681,0.5385781948772648,0.6432476034403846,0.3403538799147162,0.5877801238591108,0.4676344698662847,0.16471977207299984,0.38655466511756154,0.5545206658864108,0.6550288368883685,0.45264995160722293,0.3758958101174647,0.620782220166522,0.40640498970503686,0.4649852178133055,0.43231693038773655,0.47455892836500846,0.364512750167704,0.44064826991152994,0.4401056951102515,0.5933489587053299,0.4761177062894153,0.3124250653911826,0.5746578489975613,0.6417692856438303,0.5463124946998934,0.6930363875479051,0.6016495627536718,0.20151781061969692,0.4869766124991081,0.45174893337843297,0.3496959082606768,0.29080286458553645
0.6249200759190338,0.6273290661221792,0.3667396820838918,0.4677132956368193,0.26532148450695214,0.4433761919576735,0.6385751093116833,0.6093342804239081,0.4883273003326309,0.7728941536539956,0.589133474621222,0.1945619564812531,0.5820930159932125,0.46481098439053475,0.6656573641225034,0.625936756055924,0.3295145505287783,0.6099223813712211,0.5371037852613886,0.18158979966074082,0.4572689511996458,0.6177661685044645,0.6536694793555334,0.44646670789438647,0.46615073844396454,0.5838930547426184,0.3722874635126153,0.37268652886329406,0.40014075637363566,0.4890997558721245,0.2799323774268186,0.4143085666545142,0.37860661823898395,0.5292295274162205,0.5063947482906902,0.2648107938312528,0.5284807855650036,0.6321678530281386,0.5506916256360338,0.6339565087819572,0.4923027868143614,0.3177070011624515,0.5299218922354969,0.3431182351404015,0.4539656817585764,0.2730576807153909
0.6299044510011595,0.6812185030283849,0.3714548500115218,0.33029899363606025,0.3253913600761352,0.49791654190859874,0.60241837166469,0.6788569448363782,0.4182381714779638,0.7470975378898664,0.6776321633857124,0.20214967468805578,0.5757202279520096,0.716718310038237,0.7042667905999374,0.5783288498430726,0.28830701956035476,0.6355102185701184,0.6613851138543521,0.13155554462709038,0.4611134516102076,0.5834755790805847,0.6867175437578138,0.44820617768904275,0.5912955645511146,0.7329846177314001,0.3957932791468364,0.37211132721089174,0.4990337243635927,0.4361575487393721,0.29750427463407075,0.43128727781250187,0.3913974375309937,0.4726617392979386,0.45838967573240297,0.25029606919108005,0.5677841880050676,0.8053724484252466,0.4914047431727326,0.6334918795262559,0.3950999033974409,0.32346899296884074,0.6397933841573399,0.350930913030778,0.5078945849714274,0.28000619867443816
0.6718847589125921,0.7287657078439826,0.40848752379261144,0.39318617323714794,0.32778259197994064,0.47866291336989186,0.6544699122226804,0.6603321179049619,0.4085669829881148,0.7183997056532403,0.5293782002931164,0.22783998506956596,0.5968895571552041,0.45256198428851907,0.7396212460641173,0.5808119847924155,0.35124147729946875,0.5834207408912586,0.6422062839910371,0.11812183874235169,0.4827755639332426,0.43931124722538945,0.5483730045111651,0.4120350652318786,0.49860941599473385,0.6544204342678064,0.4605064826783749,0.4017964302069048,0.5181883146524926,0.6098403235261687,0.31100781118850057,0.4276556944614237,0.4150606812165289,0.5685025716380069,0.46319477834971057,0.2505713852194513,0.540663741774538,0.6746404398548592,0.5194777731489635,0.7201488673310993,0.5745228845835016,0.22948098388376093,0.739935637590274,0.34864794999599674,0.4812101833561739,0.2969813052971403
0.7801613335754259,0.8059250142116817,0.4490331969238615,0.4062919950839709,0.3576139400838323,0.3708751792147225,0.6863400559916539,0.6363584980736229,0.4314552839248682,0.6532154286219848,0.5507180591817276,0.22915612961714843,0.560992289431822,0.5030258032249932,0.8161232419381726,0.6512019458386118,0.3734917896690323,0.632300444389146,0.5956812590259662,0.16335344479329966,0.5392284369490936,0.4318859908640493,0.4995546402708188,0.4096467376956759,0.4610901638198085,0.6390966172959655,0.4921583016743812,0.32014795447573424,0.48148609253480845,0.6968571377767514,0.3854760965955233,0.6573552531466772,0.38567940800722944,0.6588590216639262,0.4856988524942989,0.3700775023732046,0.5720167631146595,0.8706359428186816,0.5508559097359891,0.7476081738042716,0.5625944679834578,0.2636967592433767,0.5755655325694589,0.5162686756174608,0.29058243539726736,0.31801798510555557
0.8080611394547043,0.6586615788212817,0.5750767085719141,0.5444491432571321,0.44915108120802927,0.3018504130912488,0.7523395121777255,0.7231819994581812,0.6465511099752805,0.46408724867623546,0.453166347544034,0.2194726707420196,0.6976047029040928,0.4795215077395005,0.5947174361318757,0.6942112619043511,0.4906216211714319,0.6576164894051386,0.5862582568693004,0.1846598082302035,0.5220771482489374,0.42806491695421894,0.5001567024787856,0.5833536161757472,0.30226575666979577,0.6905517742748165,0.5613839635113749,0.4811799607073065,0.3985172061714676,0.770354201703937,0.5381783203938848,0.6753969735202787,0.3784458978876933,0.7033741061907868,0.6250752426840482,0.3951031184256396,0.7389826028087585,0.9091069329961031,0.6808004986802951,0.6439174396112728,0.5586760726144715,0.18986275323588458,0.4520722400411536,0.6536181501095613,0.5427370477780336,0.40838562413018564
0.8138117128299386,0.7367925245838127,0.6299106455950609,0.6203265089544364,0.4823998463375775,0.34803770822570546,0.6712156192013746,0.7464800619639469,0.6427407029213237,0.41105447465690537,0.4793081214355479,0.1999844330755911,0.8609972103811535,0.29834512562384913,0.407820683237466,0.7155735602566868,0.5172094757573956,0.5374620457691921,0.6366469643432573,0.16798357187846477,0.3184703167848275,0.44430384705417986,0.3024791292910234,0.6185054571009017,0.23463105750588747,0.7110980736546846,0.5754629067623613,0.29345903832238496,0.23766781316954683,0.8194067777655428,0.4871910646948308,0.4685482398334415,0.23577988705195602,0.8790911621114769,0.6379010398529739,0.4314768913643848,0.7193994284911762,0.6824337484556504,0.6085666576606295,0.5410157479547847,0.70597156233309,0.2774907955291636,0.31489768940872975,0.5000782871223902,0.4438640251057245,0.3751395586453657
0.7686413213302828,0.8006538723185977,0.4124655833501257,0.626764647423281,0.5518954306563572,0.2779248923406637,0.5884308623664554,0.6823757555790356,0.5758080944632495,0.38499926651225436,0.502920524197344,0.17833579407048553,0.798534998928467,0.41028416287105146,0.4627773768349326,0.6914575439693195,0.4236485942531013,0.5562330289804058,0.7386052354467986,0.20151539822681758,0.34545883208532824,0.5091969247113849,0.29795263589228926,0.5457281270316082,0.30881625127313217,0.7891002106215865,0.4879467295836947,0.304734014170362,0.22665274850713035,0.6489172512009195,0.310122033789943,0.48555241975416075,0.24535036693967194,0.831854853795644,0.6887957201637795,0.359234398816877,0.6876202989017904,0.7222143756478027,0.630753600205159,0.574220129313885,0.617908039318307,0.19735574874086959,0.3728145735351305,0.49814178476290766,0.3510808170097006,0.43122409897357555
