GSM,748,1,24,383,0,-56.1617,-34.9055,4213,24,1,1414175487,1741501559,0
GSM,748,1,24,9992,0,-56.1444,-34.8996,1618,21,1,1414175488,1737352106,0
GSM,748,1,24,9993,0,-56.1378,-34.8927,2082,50,1,1414175488,1735022417,0
GSM,748,1,25,3411,0,-56.0994,-34.8522,6977,23,1,1414175488,1733899863,0
GSM,748,1,25,5743,0,-56.1375,-34.8002,7995,25,1,1414175488,1741416702,0
GSM,748,1,26,50151,0,-56.2276,-34.8683,6193,25,1,1414175488,1747467749,0
GSM,748,1,27,961,0,-56.0454,-34.7761,7323,21,1,1414175488,1742711049,0
GSM,748,1,27,1026,0,-55.9893,-34.828,10048,23,1,1414175488,1742883309,0
GSM,748,1,27,1312,0,-56.0878,-34.7494,9465,25,1,1414175488,1745904197,0
GSM,748,1,27,2881,0,-55.9564,-34.7778,10831,23,1,1412834885,1740552368,0
GSM,748,1,27,2882,0,-55.9057,-34.7969,23945,24,1,1414175488,1740552310,0
GSM,748,1,31,1303,0,-55.5253,-34.7833,14455,22,1,1414175488,1738750720,0
GSM,748,1,31,3281,0,-55.8512,-34.7471,22485,26,1,1414175488,1745646143,0
GSM,748,1,41,1583,0,-55.9804,-34.2737,42705,24,1,1414175489,1741330428,0
GSM,748,1,42,4201,0,-56.2781,-34.5332,3963,21,1,1414175489,1747892275,0
GSM,748,1,9,731,0,-56.1805,-34.882,1871,25,1,1414175486,1747892243,0
GSM,748,1,9,772,0,-56.1715,-34.8844,1342,21,1,1414175486,1748410141,0
GSM,748,1,23,273,0,-56.2201,-34.8813,6854,22,1,1414175487,1737096326,0
GSM,748,1,23,331,0,-56.1723,-34.9082,1309,21,1,1414175487,1736747584,0
GSM,748,1,25,831,0,-56.144,-34.8344,4127,23,1,1414175488,1734763792,0
GSM,748,1,26,813,0,-56.2557,-34.8379,3801,22,1,1414175488,1746940960,0
GSM,748,1,26,2082,0,-56.1698,-34.836,8784,23,1,1414175488,1740206925,0
GSM,748,1,26,50153,0,-56.2541,-34.8443,4820,25,1,1414175488,1749535114,0
GSM,748,1,27,1072,0,-55.9786,-34.8243,6658,21,1,1414175488,1742883448,0
GSM,748,1,27,5183,0,-56.1411,-34.773,11265,25,1,1413432250,1745731188,0
GSM,748,1,31,1301,0,-55.481,-34.778,8056,26,1,1414175488,1738750720,0
GSM,748,1,31,3283,0,-55.9247,-34.7984,7087,23,1,1412792381,1745646139,0
GSM,748,1,41,2482,0,-55.8513,-34.5323,17347,27,1,1414175489,1745467341,0
GSM,748,1,1,592,0,-56.2035,-34.9073,2562,25,1,1414175485,1738132562,0
GSM,748,1,9,603,0,-56.2197,-34.8698,6927,25,1,1414175486,1741157383,0
GSM,748,1,10,942,0,-56.0366,-34.8324,9435,22,1,1414175486,1747805665,0
GSM,748,1,11,50333,0,-56.1588,-34.8989,3645,21,1,1414175486,1739602608,0
